"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"179",10,"propMissAct_0.14_autoCorr_0.89",1.63595025676554,0.959189872361719,2016-12-18,0.503715978970523,"MAR","dropNA_simple",10
"180",10,"propMissAct_0.14_autoCorr_0.89",1.69776799472,0.959195320826465,2016-12-19,0.391838911292807,"MAR","dropNA_simple",10
"181",10,"propMissAct_0.14_autoCorr_0.89",1.66918701821378,0.95919845094689,2016-12-20,0.364620582783133,"MAR","dropNA_simple",10
"182",10,"propMissAct_0.14_autoCorr_0.89",1.63851195584084,0.959200249191529,2016-12-21,0.584347525364993,"MAR","dropNA_simple",10
"183",10,"propMissAct_0.14_autoCorr_0.89",1.6990446924313,0.959201282278719,2016-12-22,0.523494209635502,"MAR","dropNA_simple",10
"184",10,"propMissAct_0.14_autoCorr_0.89",1.64711277517227,0.959201875785181,2016-12-23,0.590600885709447,"MAR","dropNA_simple",10
"185",10,"propMissAct_0.14_autoCorr_0.89",1.68869277432435,0.959202216753543,2016-12-24,0.352856725125781,"MAR","dropNA_simple",10
"186",10,"propMissAct_0.14_autoCorr_0.89",1.68793032291282,0.959202412639276,2016-12-25,0.638796268228445,"MAR","dropNA_simple",10
"187",10,"propMissAct_0.14_autoCorr_0.89",1.51724223907225,0.959202525175303,2016-12-26,0.382867072316656,"MAR","dropNA_simple",10
"188",10,"propMissAct_0.14_autoCorr_0.89",1.0054641054945,0.959202589827067,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",10
"189",10,"propMissAct_0.14_autoCorr_0.89",1.22928043609794,0.959202626969402,2016-12-28,0.380477405644794,"MAR","dropNA_simple",10
"190",10,"propMissAct_0.14_autoCorr_0.89",1.35579280318085,0.959202648307615,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",10
"191",10,"propMissAct_0.14_autoCorr_0.89",1.44210980216539,0.959202660566384,2016-12-30,0.459958607719185,"MAR","dropNA_simple",10
"192",10,"propMissAct_0.14_autoCorr_0.89",NA,0.959202667609027,2016-12-31,NA,"MAR","dropNA_simple",10
"193",10,"propMissAct_0.27_autoCorr_0.87",0.532976066066068,0.608961456069422,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",10
"194",10,"propMissAct_0.27_autoCorr_0.87",0.673106715366666,0.788074305962538,2016-12-01,0.378646182477892,"MAR","dropNA_simple",10
"195",10,"propMissAct_0.27_autoCorr_0.87",0.86535011206917,0.888766781518101,2016-12-02,0.704274591016821,"MAR","dropNA_simple",10
"196",10,"propMissAct_0.27_autoCorr_0.87",1.04263613730415,0.950703860791872,2016-12-03,0.465486802605711,"MAR","dropNA_simple",10
"197",10,"propMissAct_0.27_autoCorr_0.87",1.16507394169176,0.990310634011811,2016-12-04,0.399462914168786,"MAR","dropNA_simple",10
"198",10,"propMissAct_0.27_autoCorr_0.87",1.38473052963874,1.01616412517573,2016-12-05,0.707736309903312,"MAR","dropNA_simple",10
"199",10,"propMissAct_0.27_autoCorr_0.87",1.38674848297156,1.03324378229378,2016-12-06,0.676981656015052,"MAR","dropNA_simple",10
